Location	Name	ID	Count	Slots
Bank2-Slot19	Empty	0	0	0
Bank2-Slot20	Empty	0	0	0
Bank3	Large Bank Box	976012	1	20
Bank3-Slot1	Hand of the Maestro	20676	1	6
Bank3-Slot1-Slot1	Empty	0	0	0
Bank3-Slot1-Slot2	Empty	0	0	0
Bank3-Slot1-Slot3	Empty	0	0	0
Bank3-Slot1-Slot6	Empty	0	0	0
Bank3-Slot2	Hand of the Maestro	20676	1	6
Bank3-Slot2-Slot1	Empty	0	0	0
Bank3-Slot2-Slot2	Empty	0	0	0
Bank3-Slot2-Slot3	Empty	0	0	0
Bank3-Slot2-Slot6	Empty	0	0	0
Bank3-Slot3	Empty	0	0	0
Bank3-Slot4	Empty	0	0	0
Bank3-Slot5	Empty	0	0	0
Bank3-Slot6	Empty	0	0	0
Bank3-Slot7	Empty	0	0	0
Bank3-Slot8	Empty	0	0	0
Bank3-Slot9	Empty	0	0	0
Bank3-Slot10	Empty	0	0	0
Bank3-Slot11	Empty	0	0	0
Bank3-Slot12	Empty	0	0	0
Bank3-Slot13	Empty	0	0	0
Bank3-Slot14	Empty	0	0	0
Bank3-Slot15	Empty	0	0	0
Bank3-Slot16	Empty	0	0	0
Bank3-Slot17	Empty	0	0	0
Bank3-Slot18	Empty	0	0	0
Bank3-Slot19	Empty	0	0	0
Bank3-Slot20	Treanik's Tarnished Axe	60200	1	6
Bank4	Large Bank Box	976012	1	20
Bank4-Slot1	Empty	0	0	0
Bank4-Slot2	Empty	0	0	0
Bank4-Slot3	Empty	0	0	0
Bank4-Slot4	Empty	0	0	0
Bank4-Slot5	Empty	0	0	0
Bank4-Slot6	Empty	0	0	0
Bank4-Slot7	Empty	0	0	0
Bank4-Slot8	Empty	0	0	0
Bank4-Slot9	Empty	0	0	0
Bank4-Slot10	Empty	0	0	0
Bank4-Slot11	Empty	0	0	0
Bank4-Slot12	Empty	0	0	0
Bank4-Slot13	Empty	0	0	0
Bank4-Slot14	Empty	0	0	0
Bank4-Slot15	Empty	0	0	0
Bank4-Slot16	Empty	0	0	0
Bank4-Slot17	Empty	0	0	0
Bank4-Slot18	Empty	0	0	0
Bank4-Slot19	Empty	0	0	0
Bank4-Slot20	Empty	0	0	0
Bank5	Large Bank Box	976012	1	20
Bank5-Slot1	Corrupted Panther Skin	31429	1	6
Bank5-Slot2	Empty	0	0	0
Bank5-Slot3	Empty	0	0	0
Bank5-Slot4	Empty	0	0	0
Bank5-Slot5	Empty	0	0	0
Bank5-Slot6	Decrepit Hide	14371	1	6
Bank5-Slot7	Decrepit Hide	14371	1	6
Bank5-Slot8	Decrepit Hide	14371	1	6
Bank5-Slot9	Decrepit Hide	14371	1	6
Bank5-Slot10	Decrepit Hide	14371	1	6
Bank5-Slot11	Empty	0	0	0
Bank5-Slot12	Empty	0	0	0
Bank5-Slot13	Empty	0	0	0
Bank5-Slot14	Empty	0	0	0
Bank5-Slot15	Drake Spine	14372	1	6
Bank5-Slot16	Drake Spine	14372	1	6
Bank5-Slot17	Drake Spine	14372	1	6
Bank5-Slot18	Drake Spine	14372	1	6
Bank5-Slot19	Drake Spine	14372	1	6
Bank5-Slot20	Drake Spine	14372	1	6
Bank6	Large Bank Box	976012	1	20
Bank6-Slot1	Shattered Emerald of Corruption	20484	1	6
Bank6-Slot2	Shattered Emerald of Corruption	20484	1	6
Bank6-Slot3	Shattered Emerald of Corruption	20484	1	6
Bank6-Slot4	Shattered Emerald of Corruption	20484	1	6
Bank6-Slot5	Shattered Emerald of Corruption	20484	1	6
Bank6-Slot6	Shattered Emerald of Corruption	20484	1	6
Bank6-Slot7	Empty	0	0	0
Bank6-Slot8	Empty	0	0	0
Bank6-Slot9	Nightmare Hide (Enchanted)	1002333	1	6
Bank6-Slot9-Slot1	Empty	0	0	0
Bank6-Slot9-Slot2	Empty	0	0	0
Bank6-Slot10	Empty	0	0	0
Bank6-Slot11	Empty	0	0	0
Bank6-Slot12	Empty	0	0	0
Bank6-Slot13	Empty	0	0	0
Bank6-Slot14	Plains Pebble	12832	1	6
Bank6-Slot15	Empty	0	0	0
Bank6-Slot16	Empty	0	0	0
Bank6-Slot17	Empty	0	0	0
Bank6-Slot18	Empty	0	0	0
Bank6-Slot19	Empty	0	0	0
Bank6-Slot20	Empty	0	0	0
Bank7	Large Bank Box	976012	1	20
Bank7-Slot1	Lord Gimblox's Signet Ring (Legendary)	2028018	1	6
Bank7-Slot1-Slot1	Empty	0	0	0
Bank7-Slot1-Slot2	Empty	0	0	0
Bank7-Slot2	Empty	0	0	0
Bank7-Slot3	Empty	0	0	0
Bank7-Slot4	Empty	0	0	0
Bank7-Slot5	Empty	0	0	0
Bank7-Slot6	Empty	0	0	0
Bank7-Slot7	Decaying Liver	60206	1	6
Bank7-Slot8	Decaying Liver	60206	1	6
Bank7-Slot9	Burning Essence of Rage	60203	1	6
Bank7-Slot10	Burning Essence of Rage	60203	1	6
Bank7-Slot11	Empty	0	0	0
Bank7-Slot12	Empty	0	0	0
Bank7-Slot13	Pearlescent Fragment	24995	1	6
Bank7-Slot14	Eye of Innoruuk	20656	1	6
Bank7-Slot14-Slot1	Empty	0	0	0
Bank7-Slot14-Slot2	Empty	0	0	0
Bank7-Slot14-Slot3	Empty	0	0	0
Bank7-Slot14-Slot6	Empty	0	0	0
Bank7-Slot15	Pearlescent Fragment	24995	1	6
Bank7-Slot16	Pearlescent Fragment	24995	1	6
Bank7-Slot17	Empty	0	0	0
Bank7-Slot18	Lord Bergurgle's Crown	28044	1	6
Bank7-Slot18-Slot1	Empty	0	0	0
Bank7-Slot18-Slot2	Empty	0	0	0
Bank7-Slot18-Slot6	Empty	0	0	0
Bank7-Slot19	Lord Bergurgle's Crown	28044	1	6
Bank7-Slot19-Slot1	Empty	0	0	0
Bank7-Slot19-Slot2	Empty	0	0	0
Bank7-Slot19-Slot6	Empty	0	0	0
Bank7-Slot20	Lord Bergurgle's Crown	28044	1	6
Bank7-Slot20-Slot1	Empty	0	0	0
Bank7-Slot20-Slot2	Empty	0	0	0
Bank7-Slot20-Slot6	Empty	0	0	0
Bank8	Large Bank Box	976012	1	20
Bank8-Slot1	Replica of the Wyrm Queen	20927	1	6
Bank8-Slot2	Replica of the Wyrm Queen	20927	1	6
Bank8-Slot3	Empty	0	0	0
Bank8-Slot4	Empty	0	0	0
Bank8-Slot5	Empty	0	0	0
Bank8-Slot6	Empty	0	0	0
Bank8-Slot7	Empty	0	0	0
Bank8-Slot8	Empty	0	0	0
Bank8-Slot9	Empty	0	0	0
Bank8-Slot10	Ocean of Tears Seavines	20692	1	6
Bank8-Slot11	Swirling Sphere of Color	20494	1	6
Bank8-Slot12	Swirling Sphere of Color	20494	1	6
Bank8-Slot13	Swirling Sphere of Color	20494	1	6
Bank8-Slot14	Jade Reaver (Enchanted)	1005664	1	6
Bank8-Slot14-Slot1	Empty	0	0	0
Bank8-Slot14-Slot2	Empty	0	0	0
Bank8-Slot14-Slot3	Empty	0	0	0
Bank8-Slot14-Slot4	Empty	0	0	0
Bank8-Slot14-Slot5	Empty	0	0	0
Bank8-Slot14-Slot6	Empty	0	0	0
Bank8-Slot15	Jade Reaver	5664	1	6
Bank8-Slot15-Slot1	Empty	0	0	0
Bank8-Slot15-Slot2	Empty	0	0	0
Bank8-Slot15-Slot3	Empty	0	0	0
Bank8-Slot15-Slot4	Empty	0	0	0
Bank8-Slot15-Slot5	Empty	0	0	0
Bank8-Slot15-Slot6	Empty	0	0	0
Bank8-Slot16	Jade Reaver	5664	1	6
Bank8-Slot16-Slot1	Empty	0	0	0
Bank8-Slot16-Slot2	Empty	0	0	0
Bank8-Slot16-Slot3	Empty	0	0	0
Bank8-Slot16-Slot4	Empty	0	0	0
Bank8-Slot16-Slot5	Empty	0	0	0
Bank8-Slot16-Slot6	Empty	0	0	0
Bank8-Slot17	Jade Reaver (Enchanted)	1005664	1	6
Bank8-Slot17-Slot1	Empty	0	0	0
Bank8-Slot17-Slot2	Empty	0	0	0
Bank8-Slot17-Slot3	Empty	0	0	0
Bank8-Slot17-Slot4	Empty	0	0	0
Bank8-Slot17-Slot5	Empty	0	0	0
Bank8-Slot17-Slot6	Empty	0	0	0
Bank8-Slot18	Jade Reaver (Legendary)	2005664	1	6
Bank8-Slot18-Slot1	Empty	0	0	0
Bank8-Slot18-Slot2	Empty	0	0	0
Bank8-Slot18-Slot3	Empty	0	0	0
Bank8-Slot18-Slot4	Empty	0	0	0
Bank8-Slot18-Slot5	Empty	0	0	0
Bank8-Slot18-Slot6	Empty	0	0	0
Bank8-Slot19	Jade Reaver (Enchanted)	1005664	1	6
Bank8-Slot19-Slot1	Empty	0	0	0
Bank8-Slot19-Slot2	Empty	0	0	0
Bank8-Slot19-Slot3	Empty	0	0	0
Bank8-Slot19-Slot4	Empty	0	0	0
Bank8-Slot19-Slot5	Empty	0	0	0
Bank8-Slot19-Slot6	Empty	0	0	0
Bank8-Slot20	Jade Reaver	5664	1	6
Bank8-Slot20-Slot1	Empty	0	0	0
Bank8-Slot20-Slot2	Empty	0	0	0
Bank8-Slot20-Slot3	Empty	0	0	0
Bank8-Slot20-Slot4	Empty	0	0	0
Bank8-Slot20-Slot5	Empty	0	0	0
Bank8-Slot20-Slot6	Empty	0	0	0
Bank9	Large Bank Box	976012	1	20
Bank9-Slot1	Empty	0	0	0
Bank9-Slot2	Empty	0	0	0
Bank9-Slot3	Empty	0	0	0
Bank9-Slot4	Empty	0	0	0
Bank9-Slot5	Empty	0	0	0
Bank9-Slot6	Empty	0	0	0
Bank9-Slot7	Empty	0	0	0
Bank9-Slot8	Empty	0	0	0
Bank9-Slot9	Empty	0	0	0
Bank9-Slot10	Empty	0	0	0
Bank9-Slot11	Empty	0	0	0
Bank9-Slot12	Empty	0	0	0
Bank9-Slot13	Empty	0	0	0
Bank9-Slot14	Empty	0	0	0
Bank9-Slot15	Empty	0	0	0
Bank9-Slot16	Empty	0	0	0
Bank9-Slot17	Empty	0	0	0
Bank9-Slot18	Empty	0	0	0
Bank9-Slot19	Empty	0	0	0
Bank9-Slot20	Empty	0	0	0
Bank10	Large Bank Box	976012	1	20
Bank10-Slot1	Pegasus Feather Cloak (Enchanted)	1002463	1	6
Bank10-Slot1-Slot1	Empty	0	0	0
Bank10-Slot1-Slot2	Empty	0	0	0
Bank10-Slot2	Pegasus Feather Cloak (Legendary)	2002463	1	6
Bank10-Slot2-Slot1	Empty	0	0	0
Bank10-Slot2-Slot2	Empty	0	0	0
Bank10-Slot3	Empty	0	0	0
Bank10-Slot4	Empty	0	0	0
Bank10-Slot5	Empty	0	0	0
Bank10-Slot6	Griffon Feathers	16538	3	6
Bank10-Slot7	Empty	0	0	0
Bank10-Slot8	Staff of Elemental Mastery: Water	11569	1	6
Bank10-Slot8-Slot1	Empty	0	0	0
Bank10-Slot8-Slot2	Empty	0	0	0
Bank10-Slot8-Slot3	Empty	0	0	0
Bank10-Slot8-Slot4	Empty	0	0	0
Bank10-Slot8-Slot6	Empty	0	0	0
Bank10-Slot9	Empty	0	0	0
Bank10-Slot10	Staff of Elemental Mastery: Water	11569	1	6
Bank10-Slot10-Slot1	Empty	0	0	0
Bank10-Slot10-Slot2	Empty	0	0	0
Bank10-Slot10-Slot3	Empty	0	0	0
Bank10-Slot10-Slot4	Empty	0	0	0
Bank10-Slot10-Slot6	Empty	0	0	0
Bank10-Slot11	Staff of Elemental Mastery: Earth (Enchanted)	1011567	1	6
Bank10-Slot11-Slot1	Empty	0	0	0
Bank10-Slot11-Slot2	Empty	0	0	0
Bank10-Slot11-Slot3	Empty	0	0	0
Bank10-Slot11-Slot4	Empty	0	0	0
Bank10-Slot11-Slot6	Empty	0	0	0
Bank10-Slot12	Staff of Elemental Mastery: Earth (Enchanted)	1011567	1	6
Bank10-Slot12-Slot1	Empty	0	0	0
Bank10-Slot12-Slot2	Empty	0	0	0
Bank10-Slot12-Slot3	Empty	0	0	0
Bank10-Slot12-Slot4	Empty	0	0	0
Bank10-Slot12-Slot6	Empty	0	0	0
Bank10-Slot13	Staff of Elemental Mastery: Earth (Legendary)	2011567	1	6
Bank10-Slot13-Slot1	Empty	0	0	0
Bank10-Slot13-Slot2	Empty	0	0	0
Bank10-Slot13-Slot3	Empty	0	0	0
Bank10-Slot13-Slot4	Empty	0	0	0
Bank10-Slot13-Slot6	Empty	0	0	0
Bank10-Slot14	Staff of Elemental Mastery: Earth (Enchanted)	1011567	1	6
Bank10-Slot14-Slot1	Empty	0	0	0
Bank10-Slot14-Slot2	Empty	0	0	0
Bank10-Slot14-Slot3	Empty	0	0	0
Bank10-Slot14-Slot4	Empty	0	0	0
Bank10-Slot14-Slot6	Empty	0	0	0
Bank10-Slot15	Staff of Elemental Mastery: Fire	11566	1	6
Bank10-Slot15-Slot1	Empty	0	0	0
Bank10-Slot15-Slot2	Empty	0	0	0
Bank10-Slot15-Slot3	Empty	0	0	0
Bank10-Slot15-Slot4	Empty	0	0	0
Bank10-Slot15-Slot6	Empty	0	0	0
Bank10-Slot16	Staff of Elemental Mastery: Fire	11566	1	6
Bank10-Slot16-Slot1	Empty	0	0	0
Bank10-Slot16-Slot2	Empty	0	0	0
Bank10-Slot16-Slot3	Empty	0	0	0
Bank10-Slot16-Slot4	Empty	0	0	0
Bank10-Slot16-Slot6	Empty	0	0	0
Bank10-Slot17	Staff of Elemental Mastery: Fire	11566	1	6
Bank10-Slot17-Slot1	Empty	0	0	0
Bank10-Slot17-Slot2	Empty	0	0	0
Bank10-Slot17-Slot3	Empty	0	0	0
Bank10-Slot17-Slot4	Empty	0	0	0
Bank10-Slot17-Slot6	Empty	0	0	0
Bank10-Slot18	Staff of Elemental Mastery: Fire	11566	1	6
Bank10-Slot18-Slot1	Empty	0	0	0
Bank10-Slot18-Slot2	Empty	0	0	0
Bank10-Slot18-Slot3	Empty	0	0	0
Bank10-Slot18-Slot4	Empty	0	0	0
Bank10-Slot18-Slot6	Empty	0	0	0
Bank10-Slot19	Staff of Elemental Mastery: Fire (Enchanted)	1011566	1	6
Bank10-Slot19-Slot1	Empty	0	0	0
Bank10-Slot19-Slot2	Empty	0	0	0
Bank10-Slot19-Slot3	Empty	0	0	0
Bank10-Slot19-Slot4	Empty	0	0	0
Bank10-Slot19-Slot6	Empty	0	0	0
Bank10-Slot20	Staff of Elemental Mastery: Fire (Legendary)	2011566	1	6
Bank10-Slot20-Slot1	Empty	0	0	0
Bank10-Slot20-Slot2	Empty	0	0	0
Bank10-Slot20-Slot3	Empty	0	0	0
Bank10-Slot20-Slot4	Empty	0	0	0
Bank10-Slot20-Slot6	Empty	0	0	0
Bank11	Large Bank Box	976012	1	20
Bank11-Slot1	Power of Water	28039	1	6
Bank11-Slot2	Power of Water	28039	1	6
Bank11-Slot3	Power of Water	28039	1	6
Bank11-Slot4	Empty	0	0	0
Bank11-Slot5	Shovel	16545	1	6
Bank11-Slot5-Slot1	Empty	0	0	0
Bank11-Slot5-Slot2	Empty	0	0	0
Bank11-Slot5-Slot3	Empty	0	0	0
Bank11-Slot5-Slot6	Empty	0	0	0
Bank11-Slot6	Shovel (Legendary)	2016545	1	6
Bank11-Slot6-Slot1	Empty	0	0	0
Bank11-Slot6-Slot2	Empty	0	0	0
Bank11-Slot6-Slot3	Empty	0	0	0
Bank11-Slot6-Slot6	Empty	0	0	0
Bank11-Slot7	Shovel (Legendary)	2016545	1	6
Bank11-Slot7-Slot1	Empty	0	0	0
Bank11-Slot7-Slot2	Empty	0	0	0
Bank11-Slot7-Slot3	Empty	0	0	0
Bank11-Slot7-Slot6	Empty	0	0	0
Bank11-Slot8	Shovel	16545	1	6
Bank11-Slot8-Slot1	Empty	0	0	0
Bank11-Slot8-Slot2	Empty	0	0	0
Bank11-Slot8-Slot3	Empty	0	0	0
Bank11-Slot8-Slot6	Empty	0	0	0
Bank11-Slot9	Shovel	16545	1	6
Bank11-Slot9-Slot1	Empty	0	0	0
Bank11-Slot9-Slot2	Empty	0	0	0
Bank11-Slot9-Slot3	Empty	0	0	0
Bank11-Slot9-Slot6	Empty	0	0	0
Bank11-Slot10	Shovel (Legendary)	2016545	1	6
Bank11-Slot10-Slot1	Empty	0	0	0
Bank11-Slot10-Slot2	Empty	0	0	0
Bank11-Slot10-Slot3	Empty	0	0	0
Bank11-Slot10-Slot6	Empty	0	0	0
Bank11-Slot11	Hill Giant Toes	16539	1	6
Bank11-Slot12	Hill Giant Toes	16539	1	6
Bank11-Slot13	Hill Giant Toes	16539	1	6
Bank11-Slot14	Hill Giant Toes	16539	1	6
Bank11-Slot15	Shovel (Enchanted)	1016545	1	6
Bank11-Slot15-Slot1	Empty	0	0	0
Bank11-Slot15-Slot2	Empty	0	0	0
Bank11-Slot15-Slot3	Empty	0	0	0
Bank11-Slot15-Slot6	Empty	0	0	0
Bank11-Slot16	Shovel (Legendary)	2016545	1	6
Bank11-Slot16-Slot1	Empty	0	0	0
Bank11-Slot16-Slot2	Empty	0	0	0
Bank11-Slot16-Slot3	Empty	0	0	0
Bank11-Slot16-Slot6	Empty	0	0	0
Bank11-Slot17	Shovel (Legendary)	2016545	1	6
Bank11-Slot17-Slot1	Empty	0	0	0
Bank11-Slot17-Slot2	Empty	0	0	0
Bank11-Slot17-Slot3	Empty	0	0	0
Bank11-Slot17-Slot6	Empty	0	0	0
Bank11-Slot18	Empty	0	0	0
Bank11-Slot19	Empty	0	0	0
Bank11-Slot20	Empty	0	0	0
Bank12	Large Bank Box	976012	1	20
Bank12-Slot1	Torn Page of Mastery Wind	28028	1	6
Bank12-Slot2	Empty	0	0	0
Bank12-Slot3	Torn Page of Mastery Water	28030	1	6
Bank12-Slot4	Torn Page of Mastery Water	28030	1	6
Bank12-Slot5	Torn Page of Mastery Water	28030	1	6
Bank12-Slot6	Torn Page of Mastery Water	28030	1	6
Bank12-Slot7	Empty	0	0	0
Bank12-Slot8	Torn Page of Mastery Fire	28027	1	6
Bank12-Slot9	Empty	0	0	0
Bank12-Slot10	Empty	0	0	0
Bank12-Slot11	Empty	0	0	0
Bank12-Slot12	Empty	0	0	0
Bank12-Slot13	Torn Page of Mastery Earth	28029	1	6
Bank12-Slot14	Torn Page of Mastery Fire	28027	1	6
Bank12-Slot15	Torn Page of Mastery Water	28030	1	6
Bank12-Slot16	Empty	0	0	0
Bank12-Slot17	Torn Page of Mastery Wind	28028	1	6
Bank12-Slot18	Empty	0	0	0
Bank12-Slot19	Torn Page of Mastery Earth	28029	1	6
Bank12-Slot20	Torn Page of Mastery Water	28030	1	6
Bank13	Large Bank Box	976012	1	20
Bank13-Slot1	Ball of Everliving Golem	20677	1	6
Bank13-Slot1-Slot1	Empty	0	0	0
Bank13-Slot1-Slot2	Empty	0	0	0
Bank13-Slot1-Slot3	Empty	0	0	0
Bank13-Slot1-Slot6	Empty	0	0	0
Bank13-Slot2	Ball of Everliving Golem	20677	1	6
Bank13-Slot2-Slot1	Empty	0	0	0
Bank13-Slot2-Slot2	Empty	0	0	0
Bank13-Slot2-Slot3	Empty	0	0	0
Bank13-Slot2-Slot6	Empty	0	0	0
Bank13-Slot3	Ball of Everliving Golem (Enchanted)	1020677	1	6
Bank13-Slot3-Slot1	Empty	0	0	0
Bank13-Slot3-Slot2	Empty	0	0	0
Bank13-Slot3-Slot3	Empty	0	0	0
Bank13-Slot3-Slot6	Empty	0	0	0
